Time (s)	Voltage	Current
0	4.14797891	0.00849032446
7.736000061035156	4.04973564	0.708788792
15.297000169754028	4.04646137	0.708767877
22.859000205993652	4.04404854	0.70877543
30.421000003814697	4.04203848	0.708771363
37.98400020599365	4.0401925	0.70876962
45.5460000038147	4.03858893	0.708727792
53.10800004005432	4.03698535	0.708742896
60.670000076293945	4.03562418	0.708749287
68.23100018501282	4.03422198	0.708727792
75.79300022125244	4.03287945	0.708723725
83.35500001907349	4.03160405	0.708739992
90.91700005531311	4.03036594	0.708728954
98.48200011253357	4.0291875	0.708741154
106.04300022125244	4.02797549	0.708734763
113.60800004005432	4.02680078	0.708710363
121.1690001487732	4.0257193	0.708688868
128.73200011253357	4.02460798	0.708730696
136.29500007629395	4.02349667	0.708705715
143.86100006103516	4.02243383	0.708709201
151.42300009727478	4.02143812	0.708737087
158.98300004005432	4.02042004	0.708743477
166.5460000038147	4.0194206	0.708712687
174.11600017547607	4.01842489	0.708711525
181.67600011825562	4.01744783	0.708707458
189.239000082016	4.01650806	0.708728954
196.80400013923645	4.01558694	0.708685382
204.37600016593933	4.01462106	0.70870223
211.93700003623962	4.01368875	0.708720239
219.5	4.01277136	0.708700487
227.06100010871887	4.01196584	0.708697001
234.62700009346008	4.0110932	0.708690611
242.18600010871887	4.01020936	0.708692353
249.74900007247925	4.00941131	0.708729534
257.3100001811981	4.008658	0.70870862
264.87600016593933	4.00778163	0.70869003
272.4360001087189	4.00699848	0.708721982
279.99900007247925	4.0062228	0.708688287
287.5600001811981	4.00545458	0.708694096
